Customer Tenure,Monthly Charges,Total Charges,Customer Support Calls,Churn
0.9857142857142858,0.2952354873008633,0.5098699475920524,0.3333333333333333,0
0.4857142857142857,0.06930224902515514,0.2895187415589181,0.0,0
0.6857142857142857,0.7727108596622415,0.5992713564472139,0.3333333333333333,0
0.22857142857142856,0.08122409266196268,0.050160972451891835,0.2222222222222222,0
0.8,0.1272791676852067,0.12745750423872484,0.5555555555555556,1
0.04285714285714286,0.4987028688931794,0.9022381366848019,0.0,0
0.8571428571428572,0.6875640323046681,0.4957135021167606,0.1111111111111111,0
0.7285714285714286,0.3310975458686628,0.9278270176300193,0.1111111111111111,0
0.2714285714285714,0.7994016371369483,0.024685582695934426,0.5555555555555556,0
0.1857142857142857,0.7933867767564897,0.6512628412391935,0.3333333333333333,0
0.24285714285714283,0.624570700685894,0.3068964441016539,0.7777777777777777,0
0.14285714285714285,0.07411803489169155,0.1872372511245422,0.0,0
0.6285714285714286,0.6326582260318213,0.47340856652387264,0.7777777777777777,1
0.41428571428571426,0.320514613482103,0.37846521166464137,0.0,1
0.2571428571428571,0.8633436106222852,0.6812246480889602,0.2222222222222222,0
0.9285714285714286,0.8797003270097761,0.2439723227925635,0.8888888888888888,0
0.7142857142857143,0.31773990955002396,0.7387766884042477,0.0,1
0.7285714285714286,0.3345520105966151,0.5498577337519314,0.6666666666666666,0
0.014285714285714285,0.9709650215351968,0.6283894375907058,0.8888888888888888,1
0.2714285714285714,0.034083433427400806,0.6347739278051979,1.0,1
0.9,0.41269583024986,0.6069676972892977,1.0,1
0.8571428571428572,0.6077939642772723,0.2941359671678808,0.0,1
0.5428571428571429,0.89732644995335,0.28278517860790603,0.2222222222222222,1
0.9571428571428572,0.30208819693146316,0.8504138032137742,0.1111111111111111,0
0.6857142857142857,0.30647829202155885,0.30745453289253766,0.3333333333333333,0
0.2714285714285714,0.1513140683319984,0.3695870105610395,0.0,1
0.7285714285714286,0.4391137726971063,0.5597335135877303,0.8888888888888888,0
0.2571428571428571,0.788333120846738,0.2680358287868842,0.1111111111111111,0
0.21428571428571427,0.7751712906803737,0.030890999169899847,1.0,0
0.6428571428571429,0.14431104775597142,0.4714484853746364,0.0,0
0.8428571428571429,0.5429615391321232,0.5649840494169635,0.8888888888888888,1
0.6571428571428571,0.9893362533160668,0.6898821053481736,0.2222222222222222,0
0.21428571428571427,0.7264622798620793,0.4301006166651779,0.1111111111111111,1
0.21428571428571427,0.8845858137661144,0.8942604740732805,0.6666666666666666,1
0.5285714285714286,0.9612418096735698,0.6211207415055,0.7777777777777777,0
0.0857142857142857,0.34614564434954387,0.04765643130295854,0.8888888888888888,0
0.4857142857142857,0.43708530438974746,0.47118448711949446,0.6666666666666666,1
0.6571428571428571,0.7838987780189434,0.5744132717020265,0.5555555555555556,0
0.8285714285714286,0.3490189104520084,0.5154140306996118,0.7777777777777777,1
0.07142857142857142,0.4845722002680257,0.9794780172263174,0.4444444444444444,0
0.35714285714285715,0.9887623225625781,0.8829802239573652,0.0,0
0.12857142857142856,0.328691077751989,0.7083262472189044,0.0,0
0.14285714285714285,0.18447690900768887,0.39414417022167686,0.5555555555555556,1
0.8571428571428572,0.45647992311946095,0.7796740296496488,0.7777777777777777,1
0.5285714285714286,0.6752664224481579,0.5791538483934129,0.3333333333333333,0
0.9571428571428572,0.9477081909838114,0.8290162451254466,0.5555555555555556,0
0.6428571428571429,0.6274867473864996,0.40454909854071186,0.3333333333333333,0
0.8571428571428572,0.7238993410914126,0.07134123361217,0.8888888888888888,1
0.3857142857142857,0.6924797687737597,0.8536779777082584,0.3333333333333333,1
0.1857142857142857,0.5835635188831167,0.865115256414128,0.5555555555555556,0
0.8285714285714286,0.6152066443422781,0.7534144719447662,0.7777777777777777,1
0.8714285714285714,0.1673930503483324,0.11308495632070623,0.4444444444444444,0
0.34285714285714286,0.7709681484108287,0.06183174612081128,0.4444444444444444,0
0.3142857142857143,0.7207981816543673,0.1125590954368493,0.5555555555555556,0
0.8142857142857143,0.8882598798510435,0.731065183299965,1.0,0
0.6571428571428571,0.5787080117939353,0.18578605432981043,0.4444444444444444,0
1.0,0.7654975074417028,0.3017856918634259,0.5555555555555556,1
0.0857142857142857,0.060023091496063496,0.5990716758146779,0.1111111111111111,0
0.2857142857142857,0.10646535515699423,0.0709494673863977,0.8888888888888888,0
0.9428571428571428,0.6982791136546129,0.5428315290060659,1.0,0
0.6285714285714286,0.8082895791565514,0.9564428546516225,0.8888888888888888,1
0.6571428571428571,0.5505486950032853,0.887907141142137,0.2222222222222222,0
0.8714285714285714,0.3436035861031891,0.25685289131924804,0.5555555555555556,1
0.9,0.8650107827823919,0.8340422167854387,0.6666666666666666,1
0.8285714285714286,0.6099229870838407,0.924015113530369,0.1111111111111111,0
0.7714285714285715,0.8974231684101677,0.9129807418317548,0.0,0
0.45714285714285713,0.8120960172278162,0.717940866933968,0.2222222222222222,1
0.3142857142857143,0.5048471740409576,0.8699453302408773,1.0,0
0.44285714285714284,0.5023707098875501,0.7570834705732037,0.6666666666666666,0
0.7428571428571429,0.1845520952273908,0.12672587562713142,0.8888888888888888,0
0.32857142857142857,0.23125116003981072,0.4087092085779971,0.8888888888888888,0
0.45714285714285713,0.6219705086058399,0.23262435271596446,0.6666666666666666,0
0.6,0.11082941726506895,0.497458080644095,0.3333333333333333,0
0.014285714285714285,0.24778078768584266,0.6054505223101134,0.1111111111111111,0
0.6,0.5929488319964704,0.19829031298906383,0.0,0
0.6428571428571429,0.23311244181070856,0.32373839441129193,0.7777777777777777,0
0.39999999999999997,0.7111782380062005,0.34328717614478516,0.0,1
0.8142857142857143,0.6280081269606452,0.6685086271139283,0.3333333333333333,0
0.39999999999999997,0.19736675285948446,0.37298813427760147,0.3333333333333333,0
0.7571428571428571,0.654663019874385,0.7734875785043558,0.1111111111111111,0
0.17142857142857143,0.8138384800976324,0.9201668260939145,0.6666666666666666,0
0.5857142857142857,0.5613249014243922,0.1342182016542968,0.8888888888888888,0
0.8142857142857143,0.5164183143304136,0.913641970231584,0.0,0
0.14285714285714285,0.16595756439867282,0.34950358923789,0.4444444444444444,1
0.8,0.05212923854738283,0.33999623867542467,1.0,0
0.42857142857142855,0.3695131940807498,0.4969446266309472,0.8888888888888888,0
0.14285714285714285,0.5386083529403339,0.13408372467797947,0.4444444444444444,0
0.8428571428571429,0.29290208017244196,0.0,0.5555555555555556,0
0.6,0.23929607053681778,0.0017779610704224177,0.7777777777777777,0
0.07142857142857142,0.32091986759649793,0.3082896377069677,0.0,0
0.3714285714285714,0.7669591355474086,0.08449775021028735,0.5555555555555556,0
0.39999999999999997,0.09335021676258853,0.2989730317329439,0.2222222222222222,0
0.5857142857142857,0.25797022331060965,0.42312833118293347,0.2222222222222222,1
0.6571428571428571,0.8272688567732511,0.4234905878520512,0.0,0
0.2714285714285714,0.36434045405270443,0.12225499290396058,0.8888888888888888,1
0.15714285714285714,0.27870066479304134,0.32366468537327936,0.4444444444444444,0
0.7285714285714286,0.9321875696857849,0.39360784046287395,1.0,0
0.39999999999999997,0.8079655721086638,0.02202764332893392,0.0,1
0.15714285714285714,0.15515394605624072,0.5819716332614049,1.0,1
0.6285714285714286,0.17022152602939467,0.8207128887031416,0.3333333333333333,0
0.09999999999999999,0.643998127605181,0.2944294842491775,0.2222222222222222,0
0.34285714285714286,0.6127701889106661,0.5192846902169855,0.3333333333333333,1
0.41428571428571426,0.14402568183339792,0.39478809867192277,0.5555555555555556,1
0.07142857142857142,0.4714793950795648,0.6153332862106812,0.1111111111111111,0
0.3857142857142857,0.07972045565272928,0.10001141718614406,0.7777777777777777,0
0.41428571428571426,0.9378446851484243,0.6550544921153906,0.6666666666666666,0
0.42857142857142855,0.0972878918494669,0.8413907961657651,0.5555555555555556,0
0.6,0.2953590201788073,0.8062989826560478,0.7777777777777777,0
0.21428571428571427,0.9203089731419913,0.0882860946480265,0.2222222222222222,0
0.7000000000000001,0.2926415503582369,0.8698448278658844,0.1111111111111111,0
0.12857142857142856,0.4057258840550938,0.5453403301544585,0.8888888888888888,0
0.3714285714285714,0.9869450856082382,0.01961466470896841,1.0,0
0.44285714285714284,0.9307012252964673,0.6753174647712263,0.5555555555555556,0
0.6571428571428571,0.004089719187077068,0.9402596880593461,1.0,0
0.3142857142857143,0.37541722201119454,0.5266722485018284,0.4444444444444444,1
1.0,0.7754012623671629,0.9391551857336747,0.2222222222222222,0
0.9142857142857143,0.9239754581998232,0.04772188084708262,0.3333333333333333,1
0.2714285714285714,0.236362488276051,0.7729669539795582,0.1111111111111111,1
0.05714285714285714,0.5760009255552275,0.588834762671079,0.1111111111111111,0
0.8285714285714286,0.12049934252096217,0.9929918967125098,0.7777777777777777,0
0.45714285714285713,0.23408813748410967,0.570351060450849,0.6666666666666666,0
0.6571428571428571,0.4131424686929567,0.29645534679059987,0.6666666666666666,0
0.45714285714285713,0.45190268550843105,0.24748616021760864,0.3333333333333333,0
0.9,0.0031655711513508544,0.7852342917066757,0.8888888888888888,0
0.7285714285714286,0.3580056072537353,0.10683825600423957,1.0,1
0.7142857142857143,0.24668399918726075,0.1310026631748462,0.0,0
0.7285714285714286,0.10706732075450431,0.5764906513476856,0.5555555555555556,0
0.42857142857142855,0.40260037121605274,0.022664453630212633,0.8888888888888888,0
0.14285714285714285,0.5414977798966872,0.14194414535986463,0.4444444444444444,0
0.7000000000000001,0.588051602105634,0.7195366953527884,0.8888888888888888,0
0.11428571428571427,0.5888936898728728,0.18040542610477456,0.7777777777777777,0
0.9714285714285714,0.4866207659876335,0.553785811749671,0.2222222222222222,1
0.0,0.019022682387032946,0.9272779927922317,0.5555555555555556,0
0.2857142857142857,0.4691459772444071,0.8841110252301837,0.1111111111111111,0
0.6285714285714286,0.08580570183282388,0.8996346013846657,0.6666666666666666,0
0.3,0.8972303675710418,0.5177518787425417,0.1111111111111111,1
0.45714285714285713,0.9850850770603334,0.9605408720171446,0.4444444444444444,0
0.5857142857142857,0.3557008974427244,0.45666829283670174,0.4444444444444444,1
0.5285714285714286,0.28198276561612373,0.6712561798294294,0.8888888888888888,1
0.9571428571428572,0.8199219362445183,0.099570461214502,1.0,1
0.7142857142857143,0.35241593837049245,0.7153973260505585,0.8888888888888888,0
0.45714285714285713,0.44442248553600106,0.8112710893012737,0.8888888888888888,0
0.6571428571428571,0.610532603402457,0.4708602057415915,0.2222222222222222,0
0.0857142857142857,0.1418954067620546,0.548682647871373,0.8888888888888888,0
0.11428571428571427,0.5355358101730617,0.6374461562855862,0.5555555555555556,1
0.49999999999999994,0.05515642057711423,0.5930727575861089,0.6666666666666666,0
0.3,0.13539120348506506,0.21039149120215134,0.5555555555555556,0
0.5285714285714286,0.9628533940166393,0.8299888443684448,0.2222222222222222,1
0.5428571428571429,0.4976434669908807,0.19678975648352184,0.4444444444444444,1
0.014285714285714285,0.47896920530173215,0.5800588640462377,0.7777777777777777,0
0.9142857142857143,0.6414864052495499,0.9329911757294479,1.0,0
0.45714285714285713,0.22028504865103987,0.14548996842273734,0.8888888888888888,1
0.7428571428571429,0.9300866909456855,0.7078243853757001,0.7777777777777777,0
0.9,0.995805868657522,0.03965827295613155,0.7777777777777777,0
0.39999999999999997,0.3376999114638548,0.7222325789644255,0.0,0
0.6714285714285715,0.9681931438463196,0.3912524077586602,0.7777777777777777,0
0.7857142857142857,0.4435623345817814,0.6664315208566268,0.7777777777777777,0
0.17142857142857143,0.35504587364425555,0.5545515329787543,0.1111111111111111,0
0.04285714285714286,0.49550290375797346,0.5372813088677809,0.2222222222222222,0
0.7285714285714286,0.9840281298948683,0.01039200710962907,0.3333333333333333,0
0.9285714285714286,0.047018755838559356,0.3404046071170786,0.3333333333333333,0
0.17142857142857143,0.2591772848823114,0.5765738138341889,0.5555555555555556,0
0.6571428571428571,0.05287634878378339,0.3852107295839669,0.2222222222222222,0
0.6857142857142857,0.2950945979710553,0.8451980716526017,0.6666666666666666,0
0.8285714285714286,0.24665668478694236,0.8834198967603079,0.7777777777777777,0
0.7142857142857143,0.3181719413578983,0.20830973415642795,0.3333333333333333,1
0.8428571428571429,0.5501985554336237,0.631217716985283,0.8888888888888888,0
0.45714285714285713,0.4482172823882734,0.8573018678866303,0.3333333333333333,0
0.2714285714285714,0.34096945182766825,0.6751755470758279,0.6666666666666666,0
0.9285714285714286,0.651627483402361,0.21686125841686843,0.5555555555555556,0
0.7857142857142857,0.23893696990045615,0.3818284186022809,0.1111111111111111,0
0.4857142857142857,0.5070639610160236,0.8638727073257135,0.1111111111111111,1
0.9857142857142858,0.7762785400439378,0.8023225574519075,0.6666666666666666,0
0.1857142857142857,0.7136263560163283,0.7231648689866599,0.0,0
0.41428571428571426,0.9629755156527096,0.8033227738271739,0.2222222222222222,1
0.7714285714285715,0.6735482293101862,0.22660297715880623,0.4444444444444444,1
0.7857142857142857,0.6151570448381067,0.7899819367098726,0.4444444444444444,0
0.7000000000000001,0.790981239595177,0.6119876399925409,0.8888888888888888,1
0.7142857142857143,0.10926719956444947,0.5213278554076092,0.8888888888888888,0
0.8571428571428572,0.3410042148573088,0.5946801771877701,0.2222222222222222,1
0.24285714285714283,0.6722684183865663,0.29305429863475696,0.0,0
0.8142857142857143,0.05450263427279528,0.923779000828865,0.3333333333333333,0
0.6,0.6602208249468794,0.11638785284978889,0.6666666666666666,0
0.2857142857142857,0.4533198633510477,0.11977942534585312,0.5555555555555556,0
0.42857142857142855,0.6583318211400964,0.6576525991525705,1.0,0
0.3857142857142857,0.37627334034012117,0.7515193455114565,0.4444444444444444,0
0.6571428571428571,0.21891829662500384,0.9068866251071253,0.1111111111111111,1
0.4857142857142857,0.046601615237038124,0.8020526162168534,0.8888888888888888,0
0.12857142857142856,0.15573077506680227,0.4892231055705434,0.8888888888888888,0
0.49999999999999994,0.5396749259869392,0.6844084989494457,0.2222222222222222,1
0.04285714285714286,0.7189487237297836,0.4842351159636111,0.7777777777777777,1
0.3857142857142857,0.20559909940075816,0.7076139005515302,0.4444444444444444,0
0.8142857142857143,0.5145614502483276,0.3416024266364366,0.2222222222222222,0
0.4714285714285714,0.0029580050609943898,0.6112638254611307,0.6666666666666666,0
0.11428571428571427,0.6297231619417943,0.8175736490495149,0.3333333333333333,0
0.3857142857142857,0.26918499422053505,0.2458246173907955,0.1111111111111111,0
0.42857142857142855,0.08260276032744901,0.5763195082955452,0.6666666666666666,0
0.19999999999999998,0.2577870498888171,0.37997632483507454,0.8888888888888888,1
0.49999999999999994,0.0334579294574055,0.8157424876332972,0.8888888888888888,0
0.4714285714285714,0.16437559537625496,0.3762843298656925,0.2222222222222222,0
0.9571428571428572,0.9134987442347331,0.9754019448833005,0.1111111111111111,1
0.45714285714285713,0.446295259328795,0.6940295991860674,1.0,0
1.0,0.6402199250358579,0.17401822434069206,0.6666666666666666,0
0.11428571428571427,0.1311229681132598,0.6308355950686598,0.4444444444444444,0
0.9428571428571428,0.4020083789568698,0.8756739292087103,1.0,1
0.24285714285714283,0.5633812567843977,0.6129546348227056,0.3333333333333333,1
0.45714285714285713,0.36396834349834306,0.4705065413254518,0.3333333333333333,1
0.04285714285714286,0.34704637079631206,0.7538854796469604,0.7777777777777777,1
0.32857142857142857,0.3209142932523472,0.9715056984026109,0.2222222222222222,0
0.3714285714285714,0.4770564630807763,0.26204818809465147,0.8888888888888888,0
0.014285714285714285,0.45362212431445836,0.8632229954272594,0.4444444444444444,0
0.22857142857142856,0.5612994426766768,0.14284238682792402,0.1111111111111111,0
0.7142857142857143,0.1495903061802637,0.9930691499848563,0.5555555555555556,0
0.11428571428571427,0.9122303977926849,0.36016280808212303,0.2222222222222222,0
0.6571428571428571,0.3500934304847525,0.8182587106370515,0.4444444444444444,0
0.6142857142857143,0.1014744266234312,0.15902326376741996,1.0,0
0.7285714285714286,0.2813117906684764,0.5008899727933362,0.5555555555555556,0
0.14285714285714285,0.3792978871508317,0.24895440799294585,0.1111111111111111,1
0.35714285714285715,0.8567845247948074,0.8069645171013642,0.0,0
0.2857142857142857,0.7371019914499515,0.3167786340959577,0.3333333333333333,0
0.3,0.8710055849685201,0.45608410571243324,0.4444444444444444,1
0.5857142857142857,0.7239138075317151,0.008482752210926111,0.6666666666666666,1
0.39999999999999997,0.1279414358126198,0.7004524881224399,0.1111111111111111,0
0.7571428571428571,0.7979793925920514,0.10238415813853557,1.0,1
0.3142857142857143,0.6729138424888184,0.869762008056245,0.0,0
0.6857142857142857,0.045655835475413964,0.3041978768521386,0.5555555555555556,0
0.15714285714285714,0.9318981349888416,0.7421211385790705,0.4444444444444444,0
0.8857142857142858,0.11905879097783195,0.1653791894073306,0.4444444444444444,0
0.19999999999999998,0.2987962539217539,0.27724843692067236,1.0,0
0.9285714285714286,0.13520164071490764,0.8992005943268503,0.5555555555555556,0
0.9285714285714286,0.8523835744720993,0.7578631062163519,0.5555555555555556,0
0.32857142857142857,0.32162608309763563,0.7490686318719355,1.0,1
0.12857142857142856,0.9696812413801168,0.2663468367067648,0.4444444444444444,0
0.014285714285714285,0.1246117891317352,0.01656728408268522,0.1111111111111111,1
0.7571428571428571,0.18821977181331312,0.33764246535453185,0.8888888888888888,0
0.4857142857142857,0.14974541122703422,0.13374441071833723,0.8888888888888888,0
0.21428571428571427,0.6964900679879478,0.12808752927333095,0.6666666666666666,0
0.3714285714285714,0.84559670592748,0.2544031763134705,0.3333333333333333,0
0.9,0.1449226391656161,0.8534153429269951,0.7777777777777777,0
0.39999999999999997,0.40907794933192165,0.34130308906988965,0.7777777777777777,0
0.014285714285714285,0.8722359783166009,0.006488979704950571,0.0,0
0.7000000000000001,0.22469898890993262,0.07393727673557278,0.5555555555555556,0
0.9714285714285714,0.3282770087273692,0.875605374163569,0.7777777777777777,0
0.42857142857142855,0.8006454350653196,0.7328516429043377,0.1111111111111111,1
0.19999999999999998,0.1551591270934523,0.009893008363841887,0.0,1
0.6142857142857143,0.8930054453020537,0.498011492341111,1.0,0
0.14285714285714285,0.11527001750051902,0.5643039053204347,0.3333333333333333,1
0.9285714285714286,0.6473152792998665,0.6050592603178612,0.6666666666666666,0
0.7571428571428571,0.9990213291552099,0.4390217644544653,0.7777777777777777,1
0.41428571428571426,0.005600641151889019,0.5412790632399722,0.1111111111111111,0
0.9142857142857143,0.5847546711765423,0.11890579165143905,0.5555555555555556,0
0.0857142857142857,0.6683675120476579,0.022125048682390208,0.2222222222222222,1
1.0,0.3690072391602569,0.44026643008426314,0.3333333333333333,0
0.45714285714285713,0.20025923925519318,0.7208157364451236,0.4444444444444444,0
0.5285714285714286,0.3889367803777556,0.24044415108354047,0.6666666666666666,0
0.39999999999999997,0.14987699453844167,0.048860428174752134,0.2222222222222222,1
0.39999999999999997,0.21853558771931664,0.8048103444485073,0.8888888888888888,0
0.7571428571428571,0.701910927995604,0.8809084170729736,0.2222222222222222,0
0.9571428571428572,0.3333716568283568,0.46162666157737975,0.2222222222222222,0
0.3714285714285714,0.2566982511890121,0.46345571996748247,0.8888888888888888,0
0.14285714285714285,0.86010848371108,0.15478041446659277,0.7777777777777777,0
0.0857142857142857,0.488576482085053,0.32998686695436524,0.1111111111111111,0
0.8285714285714286,0.611023114877996,0.532075595150252,0.8888888888888888,0
0.24285714285714283,0.3554186407762613,0.9582055010510733,0.1111111111111111,0
0.8714285714285714,0.08851021726522085,0.4508674902585287,0.2222222222222222,1
0.41428571428571426,0.8955432881823981,0.3832308684120294,0.6666666666666666,0
0.9142857142857143,0.5611878609064115,0.4364890744534514,0.4444444444444444,0
0.07142857142857142,0.33585754933384104,0.9070841905395477,0.2222222222222222,1
0.2714285714285714,0.08125463887299622,0.8199104998778998,0.4444444444444444,0
0.15714285714285714,0.234908581303928,0.3971435351892266,0.5555555555555556,0
